per_model_file,target,learner,cv,experiment,n_train,n_test,R2,MAE,RMSE,MRE
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter30_seed29042,62337.0,15585.0,0.2583468982267011,136.8894842481701,346.57136612079285,340.3614102044356
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter01_seed42,62337.0,15585.0,0.4815067502623251,114.4574216053424,291.3215992207918,389.6274222694474
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter02_seed1042,62337.0,15585.0,0.4064151196833467,115.34724988477006,293.49587652229457,390.9472008267211
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter03_seed2042,62337.0,15585.0,0.4581276526309432,118.2457777267091,302.88433375547623,353.876854004931
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter04_seed3042,62337.0,15585.0,0.4439715104194269,115.74246469531984,312.1516701361939,342.74617085690346
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter05_seed4042,62337.0,15585.0,0.4603652493942899,117.7676459852751,299.5225678535077,373.6411071710776
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter06_seed5042,62337.0,15585.0,0.4547301923369081,119.5947164197492,305.868984171064,377.9018770799172
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter07_seed6042,62337.0,15585.0,0.4701563770757985,116.58235344557932,285.9346251298814,386.97599695525827
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter08_seed7042,62337.0,15585.0,0.4387625101768438,116.51891242343648,299.1084364638914,349.3435675433394
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter09_seed8042,62337.0,15585.0,0.4645406961721928,114.71100951081812,294.99552830352127,365.87872390713466
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter10_seed9042,62337.0,15585.0,0.451500249959434,117.3625918155901,299.2707967291635,425.4380478562169
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter11_seed10042,62337.0,15585.0,0.4762616018654719,116.09656597104552,304.1153159209691,377.6338762759947
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter12_seed11042,62337.0,15585.0,0.4647693892621386,114.54799276965204,303.8253488657348,366.9771113493564
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter13_seed12042,62337.0,15585.0,0.4593193928300461,117.5097437305076,308.8878301126856,399.17157169234576
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter14_seed13042,62337.0,15585.0,0.4578529709510344,120.49914494700135,322.6372400494801,415.9923466759245
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter15_seed14042,62337.0,15585.0,0.4247572838616639,116.23905478244926,288.0191443047393,355.14080037480414
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter16_seed15042,62337.0,15585.0,0.4128748352301019,119.24096926493354,317.3606005158467,415.3763409757305
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter17_seed16042,62337.0,15585.0,0.4316536052412805,119.12823574079808,309.59722976709566,413.9581922704839
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter18_seed17042,62337.0,15585.0,0.4450291527927577,116.43285462070304,292.5411692225334,358.2923487721664
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter19_seed18042,62337.0,15585.0,0.4202724057886666,119.54055758555432,313.78385574780236,463.2401192812234
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter20_seed19042,62337.0,15585.0,0.4602277633510473,120.2140683653272,321.99269250673524,381.3173613708964
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter21_seed20042,62337.0,15585.0,0.4770169808151102,118.02038451029912,310.792684948867,376.54097875787727
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter22_seed21042,62337.0,15585.0,0.4531785925675649,122.04064636068624,332.2052572318718,443.80348559026544
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter23_seed22042,62337.0,15585.0,0.4566284126304297,115.59634195250536,294.438605784777,381.3922191779467
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter24_seed23042,62337.0,15585.0,0.4271783090463292,120.69399346062936,292.8127677900397,450.7419659814551
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter25_seed24042,62337.0,15585.0,0.4573048680004761,117.07671873263632,298.13216312457365,408.8491071144081
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter26_seed25042,62337.0,15585.0,0.4581519118864122,115.33865093809364,307.6528233885822,375.1023988874428
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter27_seed26042,62337.0,15585.0,0.4402987157205256,119.24792103326104,320.6399819561885,368.51063578691
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter28_seed27042,62337.0,15585.0,0.4366944299855968,117.9816188431646,299.3232735323637,382.64202562449753
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter29_seed28042,62337.0,15585.0,0.4797151605565898,117.50197835144894,311.57750181173617,361.0156591757396
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter30_seed29042,62337.0,15585.0,0.448709460317378,118.39374035878966,298.80133913483485,385.7554665067215
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter01_seed42,62337.0,15585.0,0.4544520421728105,115.60755093982722,298.8254617275636,345.1805938523659
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter02_seed1042,62337.0,15585.0,0.3710520153363575,116.0761381208571,302.111984624266,342.9590161302772
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter03_seed2042,62337.0,15585.0,0.4329598644346859,117.41022267010852,309.83838203456895,328.50949337577623
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter04_seed3042,62337.0,15585.0,0.4172165601552253,115.82746722198443,319.5734873984097,328.8869160310496
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter05_seed4042,62337.0,15585.0,0.4341232298372393,116.93236468040988,306.71889356609677,332.27673518065404
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter06_seed5042,62337.0,15585.0,0.4445231120061147,118.42224780301063,308.7185403470769,336.1434729659145
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter07_seed6042,62337.0,15585.0,0.4279796960566884,116.7300759595131,297.09723887697646,347.2831373388919
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter08_seed7042,62337.0,15585.0,0.4183241199874591,117.2414394902638,304.5059994629448,345.3313885521843
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter09_seed8042,62337.0,15585.0,0.4340961865791071,115.77798836478398,303.26585017137796,339.87309638006826
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter10_seed9042,62337.0,15585.0,0.4128426083756558,115.91023060887566,309.6373836203826,334.0452131916471
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter11_seed10042,62337.0,15585.0,0.4520107905469347,115.7583145972738,311.0764171873851,343.3047653067729
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter12_seed11042,62337.0,15585.0,0.4291912913036829,114.76204880628696,313.7609048013045,339.91929102007214
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter13_seed12042,62337.0,15585.0,0.4452238642206693,116.68619840235766,312.88827363193934,340.79551706724897
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter14_seed13042,62337.0,15585.0,0.445853147024872,118.23748318747953,326.18830681552157,346.12439993899966
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter15_seed14042,62337.0,15585.0,0.4105348890872391,116.52103034951256,291.557920696936,340.5204958404248
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter16_seed15042,62337.0,15585.0,0.4057669449749898,117.9221651694986,319.2758464063348,345.85661092380127
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter17_seed16042,62337.0,15585.0,0.4255091486648901,116.95149338948372,311.26627600851714,333.61691754281594
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter18_seed17042,62337.0,15585.0,0.4299310490991267,115.42190753580138,296.4937899926754,339.77049690324424
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter19_seed18042,62337.0,15585.0,0.4251587473738314,116.10429687076376,312.4586647117924,345.97089973783
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter20_seed19042,62337.0,15585.0,0.4511902213732651,119.150553921916,324.67710491963345,346.2426001602875
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter21_seed20042,62337.0,15585.0,0.4569139032249745,117.38784929077504,316.7096795235501,328.8431694739122
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter22_seed21042,62337.0,15585.0,0.4429582820238893,119.30109274501406,335.29540951323474,347.46151846922237
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter23_seed22042,62337.0,15585.0,0.4428913489550666,114.52446382885849,298.13724984279935,331.96199913990125
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter24_seed23042,62337.0,15585.0,0.4042598676489789,118.11499749249278,298.6130002766281,331.024608488418
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter25_seed24042,62337.0,15585.0,0.4404481833437935,115.01587107543594,302.72690668382853,333.53334032060127
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter26_seed25042,62337.0,15585.0,0.4515641668495328,115.25292090100945,309.51738223841045,337.6625137505653
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter27_seed26042,62337.0,15585.0,0.4253097018213156,117.50030877204004,324.90504612032237,326.8091016150254
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter28_seed27042,62337.0,15585.0,0.4056883333691413,116.66109371741024,307.450774414576,342.0818582088222
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter29_seed28042,62337.0,15585.0,0.4729708904547879,116.37020268811568,313.59043458022205,341.48924919243825
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter30_seed29042,62337.0,15585.0,0.4380230480826319,117.44758724348311,301.6834748930999,340.3292598175319
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter01_seed42,62337.0,15585.0,0.2712820150414839,136.04211082067022,345.36703018627156,337.01016358679266
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter02_seed1042,62337.0,15585.0,0.2479117421820722,135.0368915193078,330.3657322280065,334.82560017655186
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter03_seed2042,62337.0,15585.0,0.2551349657659861,138.4239718451793,355.1134406871455,331.7761580087983
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter04_seed3042,62337.0,15585.0,0.2429891974395562,137.1792513073377,364.2236809858579,335.8968061989122
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter05_seed4042,62337.0,15585.0,0.2520127092286477,139.4373275026246,352.6360476081175,334.8953767026447
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter06_seed5042,62337.0,15585.0,0.261309094716267,138.2216205204325,356.0090935669493,330.05611123447255
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter07_seed6042,62337.0,15585.0,0.2769866414732109,136.21484512673513,334.0150642561396,332.6978838823679
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter08_seed7042,62337.0,15585.0,0.2520188195054453,137.64606626837423,345.30324634364626,344.404122354265
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter09_seed8042,62337.0,15585.0,0.2558207098207657,135.72307200635078,347.7690974014389,334.00906087883095
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter10_seed9042,62337.0,15585.0,0.2523598560018104,136.43280093160965,349.3996206024136,334.248871923756
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter11_seed10042,62337.0,15585.0,0.2567911608126372,137.51066834876653,362.2734592218368,334.3083831471092
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter12_seed11042,62337.0,15585.0,0.2507698226943263,135.85383114465176,359.46876883841,340.23190712433365
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter13_seed12042,62337.0,15585.0,0.2505140472401264,138.67301762024064,363.6739136334269,336.12744316363086
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter14_seed13042,62337.0,15585.0,0.2449585314448908,139.27326116057688,380.75126523058424,341.1677538813246
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter15_seed14042,62337.0,15585.0,0.2434973994300254,136.8729751806157,330.2942432055301,339.383858500628
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter16_seed15042,62337.0,15585.0,0.2325134187714729,138.39714603872255,362.84659938347136,348.26605106054296
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter17_seed16042,62337.0,15585.0,0.2444074184293592,137.7938620925655,356.97216563664665,336.9053334509659
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter18_seed17042,62337.0,15585.0,0.2561525473970441,135.606096412971,338.6833507672213,337.1004949805612
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter19_seed18042,62337.0,15585.0,0.2393473383520433,136.68941819072555,359.4279149812324,344.44870774788876
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter20_seed19042,62337.0,15585.0,0.2370910363349784,139.93932833862985,382.80456054367903,329.4109204166601
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter21_seed20042,62337.0,15585.0,0.2519784184370011,140.17258616528213,371.6927229101634,333.9740242533299
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter22_seed21042,62337.0,15585.0,0.2444707027102669,141.52403393631272,390.48953702813424,345.38807012552564
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter23_seed22042,62337.0,15585.0,0.2490910922775279,138.1943473628622,346.1305383903984,338.09499435811426
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter24_seed23042,62337.0,15585.0,0.2565128952622568,139.31010051024745,333.59305644212725,337.88720220348745
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter25_seed24042,62337.0,15585.0,0.2450326406050311,137.58604376796347,351.6373155743455,335.1261683784505
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter26_seed25042,62337.0,15585.0,0.2398401956683581,138.72900908244154,364.3968239363355,334.9866300597277
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter27_seed26042,62337.0,15585.0,0.2283696246791667,138.85290945387018,376.4819691556298,327.8295829299266
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter28_seed27042,62337.0,15585.0,0.2584214272796675,136.88807307570488,343.43697466526737,340.2045454756324
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter29_seed28042,62337.0,15585.0,0.2621616845468399,139.6028785217945,371.04459305031486,338.5266581280588
data_google_flan-t5-xxl,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter30_seed29042,62337.0,15585.0,0.258346611008463,136.8890963532419,346.5714332287219,340.36034142058986
data_google_flan-ul2,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter01_seed42,36684.0,9172.0,0.4880380253390622,96.30984992610668,257.085759263119,277.7158626265481
data_google_flan-ul2,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter02_seed1042,36684.0,9172.0,0.4158041390405088,100.89731159958168,276.2934625170694,281.30837807855227
data_google_flan-ul2,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter03_seed2042,36684.0,9172.0,0.4373597984573958,102.15390645814324,271.6469378399055,286.6948174295488
data_google_flan-ul2,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter04_seed3042,36684.0,9172.0,0.4408125332097075,99.39025375293858,287.95082680078434,303.441879490249
data_google_flan-ul2,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter05_seed4042,36684.0,9172.0,0.448229827449543,100.72346615004722,284.7738308652352,271.23422881483265
data_google_flan-ul2,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter06_seed5042,36684.0,9172.0,0.4543598704878725,97.23458119246726,261.69209121246735,271.73308736537246
data_google_flan-ul2,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter07_seed6042,36684.0,9172.0,0.4777339867581713,98.55189043941762,265.00885276685955,281.5609036588172
data_google_flan-ul2,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter08_seed7042,36684.0,9172.0,0.4512655701861532,102.62738926989296,293.7470564577166,282.96372287680447
data_google_flan-ul2,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter09_seed8042,36684.0,9172.0,0.4468346607325854,101.92486381574138,283.1951506278244,282.275714584086
data_google_flan-ul2,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter10_seed9042,36684.0,9172.0,0.4680465899029966,98.17729570374875,276.2967111902181,271.02965709869284
data_google_flan-ul2,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter11_seed10042,36684.0,9172.0,0.4809621829488112,103.12362449071485,291.879100775572,281.17717984715904
data_google_flan-ul2,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter12_seed11042,36684.0,9172.0,0.4545770025020993,101.67807703487848,285.18946600157017,289.792757300489
data_google_flan-ul2,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter13_seed12042,36684.0,9172.0,0.463380815903654,96.8646084558265,259.07198638951485,298.5779515063769
data_google_flan-ul2,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter14_seed13042,36684.0,9172.0,0.4301800739440199,101.37106001585175,273.32186828305026,275.0163687833811
data_google_flan-ul2,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter15_seed14042,36684.0,9172.0,0.4688322743395792,99.77936186383312,261.94433325880397,265.41233766477836
data_google_flan-ul2,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter16_seed15042,36684.0,9172.0,0.4290067663995685,99.12666320038473,268.112634647319,272.1072716847296
data_google_flan-ul2,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter17_seed16042,36684.0,9172.0,0.4701370735456733,100.38764787163883,300.3260228464588,278.34187133898524
data_google_flan-ul2,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter18_seed17042,36684.0,9172.0,0.4321751861958783,99.22139741388816,260.03365516159937,272.86538131013566
data_google_flan-ul2,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter19_seed18042,36684.0,9172.0,0.4313885931084583,102.73562986619368,287.6465923896004,279.2397922049913
data_google_flan-ul2,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter20_seed19042,36684.0,9172.0,0.4409477725096732,103.59440020554484,276.8635372152883,275.1553489213483
data_google_flan-ul2,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter21_seed20042,36684.0,9172.0,0.4330391495509752,98.81367104914584,284.2474829363798,258.254536935308
data_google_flan-ul2,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter22_seed21042,36684.0,9172.0,0.4559212759210744,99.82566137128404,259.5816794649325,296.2609925080777
data_google_flan-ul2,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter23_seed22042,36684.0,9172.0,0.4930291771765756,99.10061711811444,254.85716073048175,265.5635611437048
data_google_flan-ul2,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter24_seed23042,36684.0,9172.0,0.4289626446353851,103.14682554749432,293.90938652992685,276.0833832820765
data_google_flan-ul2,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter25_seed24042,36684.0,9172.0,0.466038399694807,99.24290362006523,274.67612656294045,280.70313898072857
data_google_flan-ul2,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter26_seed25042,36684.0,9172.0,0.4507315409345216,98.36659364334672,271.48859110662465,298.0651462819049
data_google_flan-ul2,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter27_seed26042,36684.0,9172.0,0.4483325249931187,106.53409227967916,308.76047865298,286.460762153895
data_google_flan-ul2,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter28_seed27042,36684.0,9172.0,0.4914168075308558,99.06250034576708,272.7127279934622,263.43241027413205
data_google_flan-ul2,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter29_seed28042,36684.0,9172.0,0.4839269011491337,96.63174910099468,262.44971544377256,263.7116199351551
data_google_flan-ul2,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter30_seed29042,36684.0,9172.0,0.4773084959733955,97.7828327249549,272.7968954038763,275.4473333294622
data_google_flan-ul2,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter01_seed42,36684.0,9172.0,0.2752599809568639,117.95163599180673,305.8794419917725,286.9441687985781
data_google_flan-ul2,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter02_seed1042,36684.0,9172.0,0.2622298451311727,118.73228244460093,310.49307077172597,300.31838043848774
data_google_flan-ul2,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter03_seed2042,36684.0,9172.0,0.26926425167856,120.61500137908752,309.577658263074,292.08608839074003
data_google_flan-ul2,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter04_seed3042,36684.0,9172.0,0.2615696754433226,118.4949846310616,330.89817890745536,293.5898728169086
data_google_flan-ul2,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter05_seed4042,36684.0,9172.0,0.2675921763877614,120.14170894595104,328.0933704919421,286.728953979914
data_google_flan-ul2,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter06_seed5042,36684.0,9172.0,0.2625551380288241,115.506389256702,304.230130050749,283.79950802036717
data_google_flan-ul2,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter07_seed6042,36684.0,9172.0,0.2978878014118844,116.6593764540514,307.2683009099333,292.68272228074153
data_google_flan-ul2,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter08_seed7042,36684.0,9172.0,0.2571544335230183,122.83909941000648,341.77609706090226,288.877618285555
data_google_flan-ul2,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter09_seed8042,36684.0,9172.0,0.2581626552295415,122.79298385387528,327.953808386273,293.9380021337619
data_google_flan-ul2,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter10_seed9042,36684.0,9172.0,0.280547872402575,117.80389080591829,321.3215604921941,285.789250471489
data_google_flan-ul2,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter11_seed10042,36684.0,9172.0,0.2703700669783538,124.0333773348544,346.0627224868194,286.427055297126
data_google_flan-ul2,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter12_seed11042,36684.0,9172.0,0.2634694227052966,120.89689230847598,331.40735898928847,288.21171459636287
data_google_flan-ul2,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter13_seed12042,36684.0,9172.0,0.2474291172431761,118.9971837873869,306.804032393522,297.37446011439715
data_google_flan-ul2,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter14_seed13042,36684.0,9172.0,0.2622671080130851,121.26906017765492,310.9962398529992,293.2056256427188
data_google_flan-ul2,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter15_seed14042,36684.0,9172.0,0.2702689435299443,122.0169070581172,307.0255959346501,283.8763595241788
data_google_flan-ul2,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter16_seed15042,36684.0,9172.0,0.2633739762090255,118.6698248356836,304.5266663399129,292.5269329378326
