umap_x,umap_y,tsne_x,tsne_y,median_nttft,median_nttft_oof_pred,median_nttft_resid
-7.8304663,7.1769075,6.4755774,25.442034,11.980813953488372,17.929967637406392,-5.94915368391802
-7.838941,7.2074165,6.4785438,25.27202,39.76086956521739,49.07325581547008,-9.312386250252686
-7.7782707,7.2032537,6.4943123,25.018028,86.25373134328358,115.57234550869232,-29.318614165408746
-7.9407215,7.420239,6.534784,24.584726,167.64285714285717,215.1493311995017,-47.50647405664452
-2.3289282,-13.17073,6.15844,11.12459,0.7159090909090909,0.6902740959161072,0.025634994992983717
-2.3730433,-13.124752,6.157082,11.135714,0.8103448275862069,0.7995019725936767,0.010842854992530127
-2.3790486,-13.121701,6.153686,11.160693,1.618266117162202,1.4139346581785746,0.20433145898362737
-2.3392107,-13.156908,6.148275,11.223554,2.395833333333333,2.822744339965266,-0.4269110066319328
-2.3759863,-13.123314,6.1477838,11.410508,3.700746268656717,5.297778031909148,-1.5970317632524313
-2.3968494,-13.101362,6.144258,11.634118,8.227149321266968,13.954769020920551,-5.727619699653584
-2.4393995,-13.062717,6.116638,11.92164,25.19148936170213,39.21960957833966,-14.028120216637529
-2.6381814,-12.908478,6.0191092,12.390391,71.957827143353,95.78665263702743,-23.82882549367443
-3.6400523,-12.505363,1.0230268,6.783965,0.7272727272727273,0.7418088061787464,-0.014536078906019156
-3.6643157,-12.475444,1.027818,6.7798514,0.8114550679205852,0.7971943634327178,0.014260704487867426
-3.7091558,-12.432804,1.0380969,6.772411,1.6777777777777778,1.5012779012218784,0.17649987655589938
-3.6959975,-12.446471,1.0598311,6.7577577,2.238336713995943,2.3223688208403046,-0.08403210684436146
-3.7049546,-12.455051,1.1130521,6.7248783,3.0889034512887728,3.2670892004916015,-0.1781857492028287
-3.547635,-12.567491,1.2549231,6.650807,4.654509283819628,6.563059242309919,-1.9085499584902905
-3.3957622,-12.725886,1.5704056,6.4920235,9.080920697716238,15.000961284724083,-5.920040587007845
-3.300816,-12.78556,2.0812564,6.196649,26.38743980738363,35.58474081252569,-9.197301005142059
-17.15475,-12.833952,-19.275318,-7.5458994,0.5058823529411764,0.48618809149744613,0.01969426144373032
-17.20016,-12.878273,-19.273031,-7.5410914,0.6369241672572643,0.6326948238286753,0.00422934342858905
-17.113846,-12.798643,-19.268764,-7.5316195,1.1764705882352942,1.228273828297099,-0.05180324006180492
-17.149035,-12.829792,-19.261854,-7.5138702,1.5824175824175823,1.5637605585766747,0.018657023840907616
-17.242275,-12.917058,-19.254261,-7.478647,2.174442190669371,2.259658954558685,-0.08521676388931398
-17.14406,-12.82848,-19.249924,-7.406138,3.068965517241379,3.662683848801907,-0.5937183315605279
-17.053516,-12.770393,-19.27308,-7.186099,5.430243636858581,7.231352579955764,-1.8011089430971827
-17.059519,-12.793591,-19.738829,-5.982528,11.4,13.69923874698836,-2.29923874698836
0.0026052075,-13.25399,12.29245,13.937255,0.7295388450353137,0.7855981520823684,-0.05605930704705464
-0.028439125,-13.209246,12.294147,13.952323,0.8440972222222223,0.8932463656239571,-0.04914914340173482
0.019705841,-13.248017,12.300907,13.990941,1.715043695380774,1.868921997089375,-0.15387830170860095
-0.00841706,-13.246117,12.315598,14.134438,2.988235294117647,3.6985041031531667,-0.7102688090355196
0.013466421,-13.249639,12.336738,14.355122,6.345304680600529,7.508037562230669,-1.1627328816301397
-0.04582784,-13.190954,12.345622,14.5475235,20.223837209302324,20.988433700364084,-0.7645964910617593
-0.04714395,-13.152501,12.349111,14.835353,69.77680779863233,46.85978487619177,22.917022922440566
-0.04343841,-13.235396,12.371291,15.323317,167.75862068965515,130.55034523991634,37.20827544973881
-7.844009,7.259455,5.912312,25.805683,0.7790697674418605,0.7499715699871549,0.029098197454705654
-7.7497263,7.132965,5.915616,25.790615,0.9318181818181818,0.8570380364155974,0.07478014540258437
-7.809873,7.1809306,5.923819,25.755703,1.7714285714285714,1.6491471736021046,0.12228139782646674
-7.814506,7.210515,5.9677553,25.55743,2.671641791044776,2.8736695699289445,-0.20202777888416845
