umap_x,umap_y,tsne_x,tsne_y,throughput,throughput_oof_pred,throughput_resid
-0.12538597,-13.585033,12.935909,14.490031,189.975,184.32258333333343,5.652416666666568
-0.07509981,-13.573292,12.938674,14.7938,142.825,196.88649999999953,-54.06149999999954
-0.068735406,-13.439889,12.892707,15.324965,150.48333333333332,167.52204166666678,-17.03870833333346
-7.96335,7.4830794,5.3194647,25.67578,29.433333333333337,32.13854166666675,-2.7052083333334096
-7.962151,7.4913354,5.3220534,25.665792,48.79166666666666,52.28891666666671,-3.497250000000051
-7.9269376,7.4513254,5.3290477,25.644218,81.11666666666666,89.32437500000007,-8.207708333333414
-7.945188,7.489312,5.345018,25.589615,134.55833333333334,145.18837499999995,-10.630041666666614
-7.9533777,7.492087,5.4333973,25.35013,207.1833333333333,239.68145833333313,-32.49812499999982
-7.9751062,7.5067716,5.5501904,25.062754,251.78333333333333,234.6734583333333,17.109875000000045
-7.930783,7.4572134,5.670987,24.769386,243.5833333333333,238.00570833333327,5.577625000000012
-7.888692,7.4817405,5.854665,24.330635,240.8,221.41508333333314,19.384916666666868
-16.851732,-19.645582,-0.02758092,7.987483,43.44166666666667,41.52029166666675,1.9213749999999195
-16.835754,-19.743563,-0.033539657,7.986154,72.925,67.5567916666666,5.368208333333399
-16.899914,-19.762749,-0.046185557,7.9841976,110.38333333333334,99.26466666666667,11.11866666666667
-16.799484,-19.877167,-0.07360511,7.9825263,145.81666666666666,147.83325000000022,-2.016583333333557
-16.830444,-19.776558,-0.14101365,7.9878125,151.94166666666666,150.9917499999998,0.9499166666668657
-16.79786,-19.76239,-0.31954357,8.023455,159.95833333333334,149.57770833333333,10.380625000000009
-16.85902,-19.800774,-0.6901286,8.077513,156.1,153.3197083333331,2.7802916666668978
-16.837986,-19.82108,-1.3220794,8.102071,145.41666666666666,150.56104166666634,-5.144374999999684
-17.096792,-19.249355,-18.435171,-6.213538,58.833333333333336,54.44870833333328,4.384625000000057
-17.060844,-19.216677,-18.43331,-6.2101026,92.3,82.26245833333327,10.037541666666726
-17.051464,-19.282978,-18.429707,-6.203305,150.56666666666666,139.87425000000007,10.692416666666588
-17.047379,-19.231594,-18.42417,-6.1867013,238.46666666666667,224.08008333333353,14.386583333333135
-17.034046,-19.219587,-18.408175,-6.147973,303.81666666666666,291.6789583333337,12.137708333332967
-17.162573,-19.148428,-18.36957,-6.0467124,298.2416666666667,298.1281666666666,0.11350000000010141
-17.150917,-19.11688,-18.286322,-5.805627,263.2583333333333,285.96195833333377,-22.703625000000443
-17.150911,-18.97655,-18.152555,-5.3808713,267.1166666666667,264.433375,2.683291666666662
-2.6763964,-12.850393,5.14809,11.249653,32.25,32.77525000000003,-0.5252500000000282
-2.6213863,-12.907,5.147975,11.256137,54.36666666666667,53.31345833333331,1.0532083333333588
-2.6183145,-12.906226,5.147635,11.268913,84.45833333333333,89.94050000000004,-5.482166666666714
-2.6806262,-12.838745,5.146884,11.2953,124.425,120.90799999999999,3.51700000000001
-2.6520348,-12.872496,5.1449647,11.351699,136.825,133.48158333333345,3.343416666666542
-2.6444652,-12.880679,5.139116,11.474164,136.84166666666667,133.21225000000015,3.629416666666515
-2.6499743,-12.87449,5.129267,11.727861,135.95833333333334,129.7425416666669,6.2157916666664335
-2.6200864,-12.903337,5.1378193,12.183467,127.28333333333332,130.15199999999993,-2.8686666666666127
-16.940687,-19.8161,-0.3054183,7.3499646,34.425,36.01470833333335,-1.5897083333333555
-16.99266,-19.825472,-0.31091374,7.349905,56.00833333333333,62.270208333333386,-6.261875000000053
-16.971815,-19.78392,-0.32236984,7.35428,93.58333333333331,97.98737499999989,-4.404041666666572
-17.013594,-19.889294,-0.3456508,7.3606453,157.91666666666666,153.75112499999994,4.165541666666712
-16.906948,-19.831934,-0.40980223,7.373974,234.975,264.92062499999975,-29.94562499999975
-17.008179,-19.907879,-0.5680765,7.434578,278.2333333333333,255.30766666666662,22.92566666666667
-16.822224,-19.841948,-0.8965827,7.5698056,262.18333333333334,265.9971249999994,-3.813791666666077
-17.109875,-19.898338,-1.4561591,7.7543597,242.65833333333333,243.95912499999966,-1.3007916666663277
-17.176441,-19.179966,-17.96546,-6.7841,49.05833333333333,57.516958333333356,-8.458625000000026
-17.205757,-19.211124,-17.964115,-6.780207,68.79166666666667,84.37541666666657,-15.583749999999895
-17.228891,-19.109364,-17.962112,-6.7725515,118.65,133.39779166666676,-14.747791666666757
-17.133738,-19.200432,-17.954506,-6.7562733,206.7083333333333,228.07300000000006,-21.36466666666678
-17.15831,-19.165812,-17.931726,-6.7179317,340.9833333333333,368.39533333333355,-27.412000000000262
-17.243937,-19.105,-17.857939,-6.612009,447.9,425.2797083333333,22.620291666666674
-17.129385,-19.05906,-17.707598,-6.3246174,448.5,452.15704166666654,-3.6570416666665437
-17.160751,-18.994999,-17.617216,-5.695164,411.8083333333333,477.77595833333334,-65.96762500000006
-17.491022,-17.60966,-0.7346109,6.27246,33.24166666666667,35.195874999999965,-1.9542083333332982
